url_post,username,komentar,tanggal_komentar
https://www.instagram.com/p/DSjUWuDEhar/,bernhardtrisnadi,"SemangaT Pagi!

'Senin.....
Senyumanmu ngangenin

Ya, Allah,
Aku mohon, lindungilah dia dan jagalah dia, di setiap langkah kakinya, di setiap detak jantungnya, dan di setiap hembus nafasnya.

Engkau adalah perempuan pilihan Allah, perempuan cantik,  elok, keren, anggun, mempesona, kuat, sabar, serta cerdas-tangguh-misioner-dialogis. Sayangilah dia serta kasihanilah dia. Tolong bantu tingkatkan kehidupannya, mudah rejekinya, sehatkan badannya. Jika dia melangkah mudah kan langkahnya dan selamatkan dia. 

Engkaulah perempuan, adalah bumi, yang menumbuhkan padi dan singkong, tetapi juga yang akhirnya memeluk jenazah-jenazah manusia yang pernah dikandungnya dan disusuinya.

Engkaulah perempuan, yang adalah Ibu dari Humanisme. Tanpa perempuan tak akan ada cinta, tanpa cinta tak akan ada kemanusiaan, dan dunia akan tetap sama seperti sebelumnya; penuh dengan keserakahan, kerakusan dan eksploitasi tanpa batas, sebab manusia telah kehilangan rasa cinta dalam dirinya.

'selama Srikandi-Srikandi Indonesia masih mempunyai darah merah yang dapat membasahi lembaran kain putih merah, maka selama itu Srikandi-Srikandi Indonesia tidak akan menyerah kepada siapapun!

Kobarkan semangat perjuangan. Srikandi-Srikandi Indonesia berjuang dengan gentle and brave!

Hidup Srikandi-Srikandi Indonesia!

Semoga selalu terberkati dan menjadi berkat melimpah bagi lebih banyak orang.

Semoga Asma Allah tetap tinggal dalam tiap deru pernafasanmu laksana udara.

#terusberkarya_semakinberjaya

Selamat Hari Ibu!
Merdeka!",2025-12-22 11:29:16
https://www.instagram.com/p/DShrDdWEnp0/,bonzotribe,❤️,2025-12-22 04:04:59
https://www.instagram.com/p/DShrDdWEnp0/,drove_m4n,❤️,2025-12-21 21:33:34
https://www.instagram.com/p/DShrDdWEnp0/,widjayanti_ulfi,Ngaturaken Selamat Hari Natal katur Ibu Walikota Semarang dan Seluruh Umat Kristiani. Damai di Hati. Damai di Bumi.,2025-12-22 03:41:10
https://www.instagram.com/p/DShrDdWEnp0/,kak_21v,Amien.....🔥,2025-12-21 21:01:25
https://www.instagram.com/p/DShrDdWEnp0/,septianranddy,🥰🔥🔥,2025-12-23 23:56:07
https://www.instagram.com/p/DShrDdWEnp0/,penitipananjingsemaranghiroki,🔥,2025-12-21 20:13:18
https://www.instagram.com/p/DShrDdWEnp0/,niksul_aja,Ralat : Tokoh Agama Nasrani diganti Tokoh Kristiani (krn jemaat Kristen/Katolik/,2025-12-22 04:21:44
https://www.instagram.com/p/DShrDdWEnp0/,sripurwati111158,Amin2,2025-12-29 07:06:00
https://www.instagram.com/p/DShrDdWEnp0/,noviasintaw,Sugeng Natal katur Ibu Agustina Mugi tansah kalimpahan berkat saking Gusti Yesus 🤲🙏,2025-12-25 21:36:43
https://www.instagram.com/p/DShrDdWEnp0/,hyoo_0130,Min mau tnya klo parkir di kota lama itu berapa ya?,2025-12-22 08:28:54
https://www.instagram.com/p/DShrDdWEnp0/,tribektiagustinus,Kunjungan Walikota ke gereja. Sidak damai Tuhan. Amin,2025-12-23 12:29:50
https://www.instagram.com/p/DShrDdWEnp0/,eko_muji_suharto,Selamat merayakan Natal bunda Agustin,2025-12-25 20:10:50
https://www.instagram.com/p/DShrDdWEnp0/,danielsoebijanto,"Terima kasih Bu Walikota @agustinawilujengp mampir ke Gereja saya  @jkiinjilkerajaan, Holy Stadium 🙏🤗",2025-12-22 08:29:58
https://www.instagram.com/p/DShrDdWEnp0/,argobudiprasetya,@jkiinjilkerajaan,2025-12-22 00:38:01
https://www.instagram.com/p/DShrDdWEnp0/,sutarno7585,"Ngaturaken Sugeng Natal 2025 lan Ngaturaken Sugeng Warso Enggal 2026

Katur 
Ibu Walikota Semarang 
Dan Warga merayakan nya tks ❤️👏",2025-12-22 13:49:13
https://www.instagram.com/p/DShrDdWEnp0/,esterenny,Kmarin di tunggu setelah ibadah minggu di Holy Stadium...,2025-12-22 12:51:23
https://www.instagram.com/p/DShrDdWEnp0/,saracitrad,Selamat natal buat ibu walikota semarang.semoga Natal tahun ini membawa keberkahan dan kedamaian  buat kita semua .aamiin,2025-12-25 20:52:32
https://www.instagram.com/p/DShrDdWEnp0/,mic.ha822,@agustinawilujengp saya bermimpi tentang jenengan.,2025-12-26 06:02:26
https://www.instagram.com/p/DShrDdWEnp0/,biglockey,semarang kurang banyak pohon natalnya..,2025-12-23 09:03:46
https://www.instagram.com/p/DShrDdWEnp0/,t0mmy_christianto,"Kak @pemerintahkotasemarang, coba kunjungan ke gia pringgading daerah brumbungan kak, sklian sidak kondisi jalan di sekitar gereja, dan sekitarnya, soalnya banyak jalan berbatu dan berlubang, serta sidak lampu penerangan di sekitar jl kenanga kak (klo malem, lampu emang menyala, tpi kondisi remang² kak, rawan terjadinya tindak kriminal, dan rawan menjadi tempat mabuk2 an).. Terima kasih 🙏",2025-12-21 20:35:06
https://www.instagram.com/p/DShrDdWEnp0/,rahmania.4477,"malam kaka
.
apa fitnah mereka yang ganggu/serang/kepung keluarga/masyarakat di sini sudah sampai kepada kaka-kaka semua ?
.
hari ini 21 desember 2025 jam 23:00 malam
.
di sekitar rumah saya berada di
jl. flamboyan/manunggal perumahan taman setia mekar, rw20, desa setia mekar, kecamatan tambun selatan,
kabupaten bekasi, provinsi jawa barat,
indonesia 17510
.
di sekeliling rumah ada bau asap,
(tidak bisa direkam karena kami tidak punya alat pendeteksi asap)
.
kejadian ini sudah terjadi sekitar 3 hari dari 
19 desember 2025 sampai hari ini sekitar jam 23:00 malam sampai jam 05:00 pagi,
.
dan ada suara teriak seperti suara boti yang viral di internet (ada suara boti kecil dan suara boti yang sudah tua)
.
jadi kapan semua yang ganggu mau dihentikan sampai berhenti ganggu keluarga/masyarakat di sini ?
.
takutnya ketika kaka-kaka semua pensiun,
 kalau semua yang ganggu masih ada,
 kaka-kaka sekeluarga nanti juga mengalami hal yang sama seperti yang dialami keluarga/masyarakat di sini,
.
terima kasih kaka",2025-12-22 02:16:28
https://www.instagram.com/p/DShZTUzkkmE/,tarilnuraini,Mantap 👍 laporan warga beneran ditindaklanjuti,2025-12-21 19:00:28
https://www.instagram.com/p/DShZTUzkkmE/,miftahullzaanah,"Keren sih, bukti kalau suara warga didengar",2025-12-21 19:00:58
https://www.instagram.com/p/DShZTUzkkmE/,sekarlwangi,"Lapor gak sia-sia, hasilnya kelihatan",2025-12-21 19:01:31
https://www.instagram.com/p/DShZTUzkkmE/,febriiyansyahhh,Pelayanan publik makin oke,2025-12-21 19:02:03
https://www.instagram.com/p/DShZTUzkkmE/,finalayuning,Begini nih yang bikin warga makin percaya,2025-12-21 19:02:29
https://www.instagram.com/p/DShZTUzkkmE/,ariefyus,Mantaap lagsug ada tindakan. Tp mf di  kelurahan Pudak Payung ada  yg bikin arang  dekat perumahan. Asapnya kalau arah anginnya ke perumahan bikin gak enak & sesak nafas.,2025-12-22 07:44:31
https://www.instagram.com/p/DSgbjqEksid/,pradana_septriana,❤️❤️❤️,2025-12-22 06:59:15
https://www.instagram.com/p/DSgbjqEksid/,penitipananjingsemaranghiroki,🥳🎄🎅🎄🥳,2025-12-21 16:25:14
https://www.instagram.com/p/DSgbjqEksid/,mrandmrs.ma,Keren 🔥,2025-12-21 15:37:46
https://www.instagram.com/p/DSgbjqEksid/,fjrhrdynsyh20,❤️🔥,2025-12-22 13:02:22
https://www.instagram.com/p/DSgbjqEksid/,okakurnia,Untuk tutup tahun apakah tetap ada kembang api?,2025-12-22 19:13:47
https://www.instagram.com/p/DSgbjqEksid/,frinskasalsa,Ada kembang api di simpang 5 nggak??,2025-12-23 15:03:03
https://www.instagram.com/p/DSgbjqEksid/,alwaysnuthalie_12,Bingung yg mana yg mau dikunjungi😢😢😢,2025-12-23 13:08:02
